product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,notes
4,Peluche bébé 0-3 ans,Jouet enfant,PE,Peru,Americas,Peru customs / import control,National customs code (PE),Peru customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,PE,Peru,Americas,Peru mandatory language labelling,National language/labelling law (PE),Peru consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,PE,Peru,Americas,Peru children's product safety baseline,National children product law (PE),Peru consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,PE,Peru,Americas,Peru flammability requirements (textile/toy),National flammability rules (PE),Peru safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,VE,Venezuela,Americas,Venezuela toy safety regulation,National toy safety standard (VE),Venezuela consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,VE,Venezuela,Americas,Venezuela general consumer protection law,National consumer protection statute (VE),Venezuela consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,VE,Venezuela,Americas,Venezuela customs / import control,National customs code (VE),Venezuela customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,VE,Venezuela,Americas,Venezuela mandatory language labelling,National language/labelling law (VE),Venezuela consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,VE,Venezuela,Americas,Venezuela children's product safety baseline,National children product law (VE),Venezuela consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,VE,Venezuela,Americas,Venezuela flammability requirements (textile/toy),National flammability rules (VE),Venezuela safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,EC,Ecuador,Americas,Ecuador toy safety regulation,National toy safety standard (EC),Ecuador consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,EC,Ecuador,Americas,Ecuador general consumer protection law,National consumer protection statute (EC),Ecuador consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,EC,Ecuador,Americas,Ecuador customs / import control,National customs code (EC),Ecuador customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,EC,Ecuador,Americas,Ecuador mandatory language labelling,National language/labelling law (EC),Ecuador consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,EC,Ecuador,Americas,Ecuador children's product safety baseline,National children product law (EC),Ecuador consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,EC,Ecuador,Americas,Ecuador flammability requirements (textile/toy),National flammability rules (EC),Ecuador safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,UY,Uruguay,Americas,Uruguay toy safety regulation,National toy safety standard (UY),Uruguay consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,UY,Uruguay,Americas,Uruguay general consumer protection law,National consumer protection statute (UY),Uruguay consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,UY,Uruguay,Americas,Uruguay customs / import control,National customs code (UY),Uruguay customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,UY,Uruguay,Americas,Uruguay mandatory language labelling,National language/labelling law (UY),Uruguay consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,UY,Uruguay,Americas,Uruguay children's product safety baseline,National children product law (UY),Uruguay consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,UY,Uruguay,Americas,Uruguay flammability requirements (textile/toy),National flammability rules (UY),Uruguay safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,PY,Paraguay,Americas,Paraguay toy safety regulation,National toy safety standard (PY),Paraguay consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,PY,Paraguay,Americas,Paraguay general consumer protection law,National consumer protection statute (PY),Paraguay consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,PY,Paraguay,Americas,Paraguay customs / import control,National customs code (PY),Paraguay customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,PY,Paraguay,Americas,Paraguay mandatory language labelling,National language/labelling law (PY),Paraguay consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,PY,Paraguay,Americas,Paraguay children's product safety baseline,National children product law (PY),Paraguay consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,PY,Paraguay,Americas,Paraguay flammability requirements (textile/toy),National flammability rules (PY),Paraguay safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,BO,Bolivia,Americas,Bolivia toy safety regulation,National toy safety standard (BO),Bolivia consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,BO,Bolivia,Americas,Bolivia general consumer protection law,National consumer protection statute (BO),Bolivia consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,BO,Bolivia,Americas,Bolivia customs / import control,National customs code (BO),Bolivia customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,BO,Bolivia,Americas,Bolivia mandatory language labelling,National language/labelling law (BO),Bolivia consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,BO,Bolivia,Americas,Bolivia children's product safety baseline,National children product law (BO),Bolivia consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,BO,Bolivia,Americas,Bolivia flammability requirements (textile/toy),National flammability rules (BO),Bolivia safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,DO,Dominican Republic,Americas,Dominican Republic toy safety regulation,National toy safety standard (DO),Dominican Republic consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,DO,Dominican Republic,Americas,Dominican Republic general consumer protection law,National consumer protection statute (DO),Dominican Republic consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,DO,Dominican Republic,Americas,Dominican Republic customs / import control,National customs code (DO),Dominican Republic customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,DO,Dominican Republic,Americas,Dominican Republic mandatory language labelling,National language/labelling law (DO),Dominican Republic consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,DO,Dominican Republic,Americas,Dominican Republic children's product safety baseline,National children product law (DO),Dominican Republic consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,DO,Dominican Republic,Americas,Dominican Republic flammability requirements (textile/toy),National flammability rules (DO),Dominican Republic safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,GT,Guatemala,Americas,Guatemala toy safety regulation,National toy safety standard (GT),Guatemala consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,GT,Guatemala,Americas,Guatemala general consumer protection law,National consumer protection statute (GT),Guatemala consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,GT,Guatemala,Americas,Guatemala customs / import control,National customs code (GT),Guatemala customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,GT,Guatemala,Americas,Guatemala mandatory language labelling,National language/labelling law (GT),Guatemala consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,GT,Guatemala,Americas,Guatemala children's product safety baseline,National children product law (GT),Guatemala consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,GT,Guatemala,Americas,Guatemala flammability requirements (textile/toy),National flammability rules (GT),Guatemala safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CR,Costa Rica,Americas,Costa Rica toy safety regulation,National toy safety standard (CR),Costa Rica consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CR,Costa Rica,Americas,Costa Rica general consumer protection law,National consumer protection statute (CR),Costa Rica consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CR,Costa Rica,Americas,Costa Rica customs / import control,National customs code (CR),Costa Rica customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CR,Costa Rica,Americas,Costa Rica mandatory language labelling,National language/labelling law (CR),Costa Rica consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CR,Costa Rica,Americas,Costa Rica children's product safety baseline,National children product law (CR),Costa Rica consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CR,Costa Rica,Americas,Costa Rica flammability requirements (textile/toy),National flammability rules (CR),Costa Rica safety authority,Flammability minimums for soft toys/textile,in_force,medium,
